study_id,site_id,month,patients_screened,patients_enrolled,screen_failures,cumulative_enrolled
CT-2024-0016,SITE-00285,2023-05-01,1,1,0,2
CT-2024-0016,SITE-00285,2023-07-01,1,1,0,3
CT-2024-0016,SITE-00285,2023-09-01,1,1,0,4
CT-2024-0016,SITE-00285,2023-10-01,1,1,0,5
CT-2024-0016,SITE-00285,2023-11-01,4,2,2,7
CT-2024-0016,SITE-00285,2023-12-01,1,1,0,8
CT-2024-0016,SITE-00285,2024-01-01,2,2,0,10
CT-2024-0016,SITE-00285,2024-02-01,1,1,0,11
CT-2024-0016,SITE-00285,2024-03-01,4,3,1,14
CT-2024-0016,SITE-00285,2024-04-01,1,1,0,15
CT-2024-0016,SITE-00285,2024-05-01,1,1,0,16
CT-2024-0016,SITE-00285,2024-06-01,1,1,0,17
CT-2024-0016,SITE-00285,2024-07-01,1,0,1,17
CT-2024-0016,SITE-00285,2024-11-01,1,1,0,18
CT-2024-0016,SITE-00285,2024-12-01,3,2,1,20
CT-2024-0016,SITE-00286,2023-05-01,2,2,0,2
CT-2024-0016,SITE-00286,2023-06-01,7,5,2,7
CT-2024-0016,SITE-00286,2023-07-01,2,2,0,9
CT-2024-0016,SITE-00286,2023-08-01,3,2,1,11
CT-2024-0016,SITE-00286,2023-09-01,3,2,1,13
CT-2024-0016,SITE-00286,2023-10-01,1,1,0,14
CT-2024-0016,SITE-00286,2023-12-01,2,1,1,15
CT-2024-0016,SITE-00286,2024-01-01,1,1,0,16
CT-2024-0016,SITE-00287,2023-05-01,1,1,0,1
CT-2024-0016,SITE-00287,2023-06-01,1,1,0,2
CT-2024-0016,SITE-00287,2023-08-01,1,0,1,2
CT-2024-0016,SITE-00287,2023-09-01,1,1,0,3
CT-2024-0016,SITE-00287,2023-10-01,4,2,2,5
CT-2024-0016,SITE-00287,2024-01-01,6,3,3,8
CT-2024-0016,SITE-00287,2024-02-01,5,4,1,12
CT-2024-0016,SITE-00287,2024-04-01,3,3,0,15
CT-2024-0016,SITE-00287,2024-05-01,5,2,3,17
CT-2024-0016,SITE-00287,2024-06-01,2,1,1,18
CT-2024-0016,SITE-00287,2024-07-01,2,2,0,20
CT-2024-0016,SITE-00287,2024-08-01,2,1,1,21
CT-2024-0016,SITE-00287,2024-09-01,1,1,0,22
CT-2024-0016,SITE-00287,2024-10-01,1,1,0,23
CT-2024-0016,SITE-00288,2023-04-01,1,1,0,1
CT-2024-0016,SITE-00288,2023-07-01,1,0,1,1
CT-2024-0016,SITE-00288,2023-08-01,6,3,3,4
CT-2024-0016,SITE-00288,2023-09-01,2,1,1,5
CT-2024-0016,SITE-00288,2023-10-01,4,3,1,8
CT-2024-0016,SITE-00288,2023-11-01,1,1,0,9
CT-2024-0016,SITE-00288,2024-01-01,3,1,2,10
CT-2024-0016,SITE-00288,2024-02-01,2,0,2,10
CT-2024-0016,SITE-00288,2024-04-01,1,1,0,11
CT-2024-0016,SITE-00289,2023-04-01,3,2,1,2
CT-2024-0016,SITE-00289,2023-06-01,1,0,1,2
CT-2024-0016,SITE-00289,2023-07-01,3,3,0,5
CT-2024-0016,SITE-00289,2023-08-01,3,2,1,7
CT-2024-0016,SITE-00289,2023-09-01,8,6,2,13
CT-2024-0016,SITE-00289,2023-10-01,1,1,0,14
CT-2024-0016,SITE-00289,2023-11-01,6,6,0,20
CT-2024-0016,SITE-00289,2023-12-01,2,2,0,22
CT-2024-0016,SITE-00289,2024-02-01,2,2,0,24
CT-2024-0016,SITE-00289,2024-04-01,3,1,2,25
CT-2024-0016,SITE-00290,2023-05-01,1,0,1,0
CT-2024-0016,SITE-00290,2023-08-01,1,1,0,1
CT-2024-0016,SITE-00290,2023-10-01,3,1,2,2
CT-2024-0016,SITE-00290,2023-11-01,1,1,0,3
CT-2024-0016,SITE-00290,2023-12-01,2,1,1,4
CT-2024-0016,SITE-00290,2024-01-01,3,3,0,7
CT-2024-0016,SITE-00290,2024-02-01,5,2,3,9
CT-2024-0016,SITE-00290,2024-03-01,5,2,3,11
CT-2024-0016,SITE-00290,2024-05-01,1,1,0,12
CT-2024-0016,SITE-00291,2023-07-01,3,2,1,2
CT-2024-0016,SITE-00291,2023-09-01,4,4,0,6
CT-2024-0016,SITE-00291,2023-10-01,3,2,1,8
CT-2024-0016,SITE-00291,2023-11-01,1,1,0,9
CT-2024-0016,SITE-00291,2023-12-01,1,1,0,10
CT-2024-0016,SITE-00291,2024-01-01,7,4,3,14
CT-2024-0016,SITE-00291,2024-02-01,1,1,0,15
CT-2024-0016,SITE-00291,2024-03-01,3,2,1,17
CT-2024-0016,SITE-00291,2024-04-01,2,2,0,19
CT-2025-0017,SITE-00292,2023-05-01,1,0,1,0
CT-2025-0017,SITE-00292,2023-06-01,1,0,1,0
CT-2025-0017,SITE-00292,2023-10-01,4,3,1,3
CT-2025-0017,SITE-00292,2023-11-01,9,4,5,7
CT-2025-0017,SITE-00292,2023-12-01,1,1,0,8
CT-2025-0017,SITE-00292,2024-01-01,7,4,3,12
CT-2025-0017,SITE-00292,2024-02-01,4,3,1,15
CT-2025-0017,SITE-00292,2024-03-01,2,2,0,17
CT-2025-0017,SITE-00292,2024-04-01,3,3,0,20
CT-2025-0017,SITE-00292,2024-05-01,3,1,2,21
CT-2025-0017,SITE-00292,2024-06-01,2,2,0,23
CT-2025-0017,SITE-00293,2023-08-01,2,1,1,1
CT-2025-0017,SITE-00293,2023-09-01,3,3,0,4
CT-2025-0017,SITE-00293,2023-10-01,2,1,1,5
CT-2025-0017,SITE-00293,2023-11-01,2,2,0,7
CT-2025-0017,SITE-00294,2023-06-01,3,2,1,2
CT-2025-0017,SITE-00294,2023-10-01,2,1,1,3
CT-2025-0017,SITE-00294,2023-12-01,3,2,1,5
CT-2025-0017,SITE-00294,2024-01-01,2,1,1,6
CT-2025-0017,SITE-00294,2024-02-01,2,1,1,7
CT-2025-0017,SITE-00294,2024-03-01,2,1,1,8
CT-2025-0017,SITE-00294,2024-07-01,1,1,0,9
CT-2025-0017,SITE-00294,2024-08-01,3,2,1,11
CT-2025-0017,SITE-00294,2025-01-01,2,2,0,13
CT-2025-0017,SITE-00294,2025-02-01,1,1,0,14
CT-2025-0017,SITE-00294,2025-03-01,1,0,1,14
CT-2025-0017,SITE-00294,2025-04-01,4,1,3,15
CT-2025-0017,SITE-00295,2023-05-01,6,4,2,4
CT-2025-0017,SITE-00295,2023-06-01,1,1,0,5
CT-2025-0017,SITE-00295,2023-07-01,4,3,1,8
CT-2025-0017,SITE-00295,2023-08-01,7,5,2,13
CT-2025-0017,SITE-00295,2023-09-01,4,4,0,17
CT-2025-0017,SITE-00296,2023-04-01,1,1,0,1
CT-2025-0017,SITE-00296,2023-05-01,1,1,0,2
CT-2025-0017,SITE-00296,2023-07-01,3,1,2,3
CT-2025-0017,SITE-00296,2023-09-01,1,1,0,4
CT-2025-0017,SITE-00296,2023-10-01,1,1,0,5
CT-2025-0017,SITE-00296,2023-11-01,1,1,0,6
CT-2025-0017,SITE-00296,2023-12-01,1,1,0,7
CT-2025-0017,SITE-00296,2024-02-01,2,2,0,9
CT-2025-0017,SITE-00297,2023-05-01,1,0,1,0
CT-2025-0017,SITE-00297,2023-06-01,1,1,0,1
CT-2025-0017,SITE-00297,2023-09-01,1,1,0,2
CT-2025-0017,SITE-00297,2023-10-01,1,1,0,3
CT-2025-0017,SITE-00297,2023-11-01,1,1,0,4
CT-2025-0017,SITE-00297,2024-01-01,5,3,2,7
CT-2025-0017,SITE-00297,2024-02-01,3,2,1,9
CT-2025-0017,SITE-00297,2024-05-01,2,1,1,10
CT-2025-0017,SITE-00297,2024-06-01,5,2,3,12
CT-2025-0017,SITE-00297,2024-07-01,1,0,1,12
CT-2025-0017,SITE-00297,2024-08-01,2,1,1,13
CT-2025-0017,SITE-00298,2023-06-01,2,1,1,1
CT-2025-0017,SITE-00298,2023-09-01,3,2,1,3
CT-2025-0017,SITE-00298,2023-10-01,3,2,1,5
CT-2025-0017,SITE-00298,2023-11-01,3,2,1,7
CT-2025-0017,SITE-00298,2023-12-01,2,0,2,7
CT-2025-0017,SITE-00298,2024-01-01,2,1,1,8
CT-2025-0017,SITE-00298,2024-07-01,1,1,0,9
CT-2025-0017,SITE-00298,2024-10-01,1,1,0,10
CT-2025-0017,SITE-00299,2023-07-01,4,3,1,3
CT-2025-0017,SITE-00299,2023-08-01,1,1,0,4
CT-2025-0017,SITE-00299,2023-10-01,1,1,0,5
CT-2025-0017,SITE-00299,2023-11-01,1,0,1,5
CT-2025-0017,SITE-00299,2023-12-01,3,3,0,8
CT-2025-0017,SITE-00299,2024-01-01,1,1,0,9
CT-2025-0017,SITE-00299,2024-02-01,1,1,0,10
CT-2025-0017,SITE-00299,2024-03-01,2,2,0,12
CT-2025-0017,SITE-00299,2024-04-01,6,3,3,15
CT-2025-0017,SITE-00299,2024-05-01,2,2,0,17
CT-2025-0017,SITE-00299,2024-06-01,1,1,0,18
CT-2025-0017,SITE-00299,2024-08-01,2,2,0,20
CT-2025-0017,SITE-00299,2024-10-01,1,1,0,21
CT-2025-0017,SITE-00300,2023-05-01,1,1,0,1
CT-2025-0017,SITE-00300,2023-06-01,2,1,1,2
CT-2025-0017,SITE-00300,2023-07-01,1,1,0,3
CT-2025-0017,SITE-00300,2023-08-01,2,2,0,5
CT-2025-0017,SITE-00300,2023-09-01,1,1,0,6
CT-2025-0017,SITE-00300,2023-11-01,1,1,0,7
CT-2025-0017,SITE-00300,2023-12-01,2,2,0,9
CT-2025-0017,SITE-00300,2024-02-01,1,1,0,10
CT-2025-0017,SITE-00300,2024-04-01,4,3,1,13
CT-2025-0017,SITE-00301,2023-05-01,1,0,1,0
CT-2025-0017,SITE-00301,2023-06-01,2,1,1,1
CT-2025-0017,SITE-00301,2023-09-01,2,1,1,2
CT-2025-0017,SITE-00301,2023-10-01,1,1,0,3
CT-2025-0017,SITE-00301,2023-11-01,1,1,0,4
CT-2025-0017,SITE-00301,2024-01-01,2,2,0,6
CT-2025-0017,SITE-00301,2024-02-01,1,1,0,7
CT-2025-0017,SITE-00301,2024-03-01,3,2,1,9
CT-2025-0017,SITE-00301,2024-04-01,2,1,1,10
CT-2025-0017,SITE-00302,2023-09-01,4,3,1,3
CT-2025-0017,SITE-00302,2023-10-01,2,2,0,5
CT-2025-0017,SITE-00302,2023-12-01,3,3,0,8
CT-2025-0017,SITE-00302,2024-01-01,1,1,0,9
CT-2025-0017,SITE-00302,2024-02-01,1,1,0,10
CT-2025-0017,SITE-00302,2024-03-01,1,1,0,11
CT-2025-0017,SITE-00302,2024-04-01,1,1,0,12
CT-2025-0017,SITE-00302,2024-05-01,3,2,1,14
CT-2025-0017,SITE-00302,2024-07-01,2,2,0,16
CT-2025-0017,SITE-00302,2024-08-01,2,1,1,17
CT-2025-0017,SITE-00302,2024-09-01,1,1,0,18
CT-2025-0017,SITE-00302,2024-10-01,5,3,2,21
CT-2025-0017,SITE-00303,2023-09-01,1,0,1,0
CT-2025-0017,SITE-00303,2023-10-01,2,0,2,0
CT-2025-0017,SITE-00303,2023-11-01,1,1,0,1
CT-2025-0017,SITE-00303,2024-01-01,9,4,5,5
CT-2025-0017,SITE-00303,2024-02-01,5,3,2,8
CT-2025-0017,SITE-00303,2024-03-01,1,1,0,9
CT-2025-0017,SITE-00303,2024-04-01,1,1,0,10
CT-2025-0017,SITE-00303,2024-08-01,1,1,0,11
CT-2025-0017,SITE-00304,2023-04-01,1,0,1,0
CT-2025-0017,SITE-00304,2023-08-01,3,2,1,2
CT-2025-0017,SITE-00304,2023-09-01,1,1,0,3
CT-2025-0017,SITE-00304,2023-10-01,1,1,0,4
CT-2025-0017,SITE-00304,2023-12-01,5,3,2,7
CT-2025-0017,SITE-00304,2024-01-01,1,1,0,8
CT-2025-0017,SITE-00304,2024-02-01,2,2,0,10
CT-2025-0017,SITE-00304,2024-03-01,1,0,1,10
CT-2025-0017,SITE-00304,2024-04-01,1,1,0,11
CT-2025-0017,SITE-00304,2024-05-01,1,0,1,11
CT-2025-0017,SITE-00304,2024-07-01,4,4,0,15
CT-2025-0017,SITE-00304,2024-09-01,1,1,0,16
CT-2025-0017,SITE-00305,2023-06-01,1,1,0,1
CT-2025-0017,SITE-00305,2023-07-01,1,1,0,2
CT-2025-0017,SITE-00305,2023-08-01,1,1,0,3
CT-2025-0017,SITE-00305,2023-09-01,2,1,1,4
CT-2025-0017,SITE-00305,2023-12-01,6,3,3,7
CT-2025-0017,SITE-00305,2024-01-01,2,2,0,9
CT-2025-0017,SITE-00305,2024-03-01,1,1,0,10
CT-2025-0017,SITE-00305,2024-04-01,2,2,0,12
CT-2025-0017,SITE-00305,2024-05-01,1,1,0,13
CT-2025-0017,SITE-00305,2024-06-01,2,0,2,13
CT-2025-0017,SITE-00305,2024-07-01,1,1,0,14
CT-2025-0017,SITE-00305,2024-08-01,4,2,2,16
CT-2025-0017,SITE-00305,2024-09-01,2,2,0,18
CT-2025-0017,SITE-00305,2024-10-01,3,2,1,20
CT-2025-0017,SITE-00305,2024-11-01,1,1,0,21
CT-2025-0017,SITE-00306,2023-07-01,1,1,0,1
CT-2025-0017,SITE-00306,2023-08-01,4,2,2,3
CT-2025-0017,SITE-00306,2023-10-01,1,1,0,4
CT-2025-0017,SITE-00306,2023-11-01,6,4,2,8
CT-2025-0017,SITE-00306,2023-12-01,3,3,0,11
CT-2025-0017,SITE-00306,2024-01-01,6,5,1,16
CT-2025-0017,SITE-00306,2024-03-01,4,2,2,18
CT-2025-0017,SITE-00306,2024-04-01,1,1,0,19
CT-2025-0017,SITE-00306,2024-06-01,4,2,2,21
CT-2025-0017,SITE-00307,2023-05-01,1,0,1,0
CT-2025-0017,SITE-00307,2023-07-01,2,1,1,1
CT-2025-0017,SITE-00307,2023-10-01,4,2,2,3
CT-2025-0017,SITE-00307,2023-11-01,2,1,1,4
CT-2025-0017,SITE-00307,2023-12-01,1,0,1,4
CT-2025-0017,SITE-00307,2024-01-01,1,1,0,5
CT-2025-0017,SITE-00307,2024-02-01,1,0,1,5
CT-2025-0017,SITE-00307,2024-03-01,3,1,2,6
CT-2025-0017,SITE-00307,2024-06-01,2,1,1,7
CT-2025-0017,SITE-00307,2024-07-01,2,1,1,8
CT-2025-0017,SITE-00307,2024-09-01,2,1,1,9
CT-2025-0017,SITE-00308,2023-08-01,3,2,1,2
CT-2025-0017,SITE-00308,2023-09-01,1,1,0,3
CT-2025-0017,SITE-00308,2023-10-01,2,2,0,5
CT-2025-0017,SITE-00308,2024-01-01,1,0,1,5
CT-2025-0017,SITE-00308,2024-07-01,1,1,0,6
CT-2025-0017,SITE-00308,2024-08-01,1,0,1,6
CT-2025-0017,SITE-00308,2024-12-01,2,1,1,7
CT-2025-0017,SITE-00309,2023-04-01,2,1,1,1
CT-2025-0017,SITE-00309,2023-07-01,1,0,1,1
CT-2025-0017,SITE-00309,2023-08-01,1,1,0,2
CT-2025-0017,SITE-00309,2023-09-01,3,1,2,3
CT-2025-0017,SITE-00309,2023-12-01,1,1,0,4
CT-2025-0017,SITE-00309,2024-01-01,1,1,0,5
CT-2025-0017,SITE-00309,2024-02-01,2,0,2,5
CT-2025-0017,SITE-00309,2024-03-01,1,0,1,5
CT-2025-0017,SITE-00309,2024-04-01,1,1,0,6
CT-2025-0017,SITE-00309,2024-07-01,1,1,0,7
CT-2025-0017,SITE-00309,2024-11-01,2,1,1,8
CT-2025-0017,SITE-00310,2023-05-01,3,3,0,3
CT-2025-0017,SITE-00310,2023-06-01,2,2,0,5
CT-2025-0017,SITE-00310,2023-07-01,6,6,0,11
CT-2025-0017,SITE-00310,2023-08-01,7,5,2,16
CT-2025-0017,SITE-00310,2023-09-01,1,1,0,17
CT-2025-0017,SITE-00310,2023-10-01,5,4,1,21
CT-2025-0017,SITE-00311,2023-06-01,1,0,1,0
CT-2025-0017,SITE-00311,2023-07-01,1,1,0,1
CT-2025-0017,SITE-00311,2023-09-01,5,4,1,5
CT-2025-0017,SITE-00311,2024-01-01,3,2,1,7
CT-2025-0017,SITE-00311,2024-03-01,2,2,0,9
CT-2025-0017,SITE-00311,2024-04-01,2,1,1,10
CT-2025-0017,SITE-00311,2024-06-01,1,1,0,11
CT-2025-0017,SITE-00312,2023-03-01,1,1,0,1
CT-2025-0017,SITE-00312,2023-04-01,1,1,0,2
CT-2025-0017,SITE-00312,2023-05-01,2,2,0,4
CT-2025-0017,SITE-00312,2023-06-01,4,3,1,7
CT-2025-0017,SITE-00312,2023-07-01,2,2,0,9
CT-2025-0017,SITE-00312,2023-08-01,3,3,0,12
CT-2025-0017,SITE-00312,2023-09-01,2,1,1,13
CT-2025-0017,SITE-00312,2023-10-01,3,3,0,16
CT-2025-0017,SITE-00312,2023-11-01,3,3,0,19
CT-2025-0017,SITE-00313,2023-08-01,4,3,1,3
CT-2025-0017,SITE-00313,2023-09-01,1,1,0,4
CT-2025-0017,SITE-00313,2023-10-01,4,3,1,7
CT-2025-0017,SITE-00313,2023-11-01,5,2,3,9
CT-2025-0017,SITE-00313,2023-12-01,3,2,1,11
CT-2025-0017,SITE-00313,2024-02-01,2,2,0,13
CT-2025-0017,SITE-00314,2023-08-01,1,1,0,1
CT-2025-0017,SITE-00314,2024-03-01,2,1,1,2
CT-2025-0017,SITE-00314,2024-04-01,2,1,1,3
CT-2025-0017,SITE-00314,2024-05-01,1,1,0,4
CT-2025-0017,SITE-00314,2024-06-01,2,1,1,5
CT-2025-0017,SITE-00314,2024-10-01,1,1,0,6
CT-2025-0017,SITE-00314,2025-02-01,1,0,1,6
CT-2025-0017,SITE-00315,2023-06-01,1,1,0,1
CT-2025-0017,SITE-00315,2023-07-01,3,3,0,4
CT-2025-0017,SITE-00315,2023-09-01,1,1,0,5
CT-2025-0017,SITE-00315,2023-11-01,1,1,0,6
CT-2025-0017,SITE-00315,2024-02-01,2,2,0,8
CT-2025-0017,SITE-00316,2023-07-01,1,1,0,1
CT-2025-0017,SITE-00316,2023-09-01,2,2,0,3
CT-2025-0017,SITE-00316,2023-10-01,1,1,0,4
CT-2025-0017,SITE-00316,2023-11-01,2,2,0,6
CT-2025-0017,SITE-00316,2023-12-01,1,1,0,7
CT-2025-0017,SITE-00316,2024-01-01,1,1,0,8
CT-2025-0017,SITE-00316,2024-02-01,1,0,1,8
CT-2025-0017,SITE-00316,2024-03-01,1,1,0,9
CT-2025-0017,SITE-00316,2024-04-01,5,2,3,11
CT-2025-0017,SITE-00316,2024-06-01,3,3,0,14
CT-2025-0017,SITE-00316,2024-07-01,1,1,0,15
CT-2025-0017,SITE-00316,2024-11-01,6,2,4,17
CT-2025-0017,SITE-00316,2025-01-01,2,1,1,18
CT-2025-0017,SITE-00316,2025-03-01,2,1,1,19
CT-2025-0017,SITE-00316,2025-04-01,1,0,1,19
CT-2025-0017,SITE-00317,2023-06-01,3,2,1,2
CT-2025-0017,SITE-00317,2023-07-01,4,4,0,6
CT-2025-0017,SITE-00317,2023-08-01,5,5,0,11
CT-2025-0017,SITE-00317,2023-09-01,1,1,0,12
CT-2025-0017,SITE-00317,2023-10-01,4,3,1,15
CT-2025-0017,SITE-00317,2023-11-01,5,3,2,18
CT-2025-0017,SITE-00317,2023-12-01,3,3,0,21
CT-2025-0017,SITE-00317,2024-01-01,1,1,0,22
CT-2025-0017,SITE-00318,2023-07-01,1,1,0,1
CT-2025-0017,SITE-00318,2023-08-01,1,0,1,1
CT-2025-0017,SITE-00318,2023-09-01,2,1,1,2
CT-2025-0017,SITE-00318,2023-10-01,2,1,1,3
CT-2025-0017,SITE-00318,2023-11-01,3,3,0,6
CT-2025-0017,SITE-00318,2023-12-01,2,1,1,7
CT-2025-0017,SITE-00318,2024-02-01,1,0,1,7
CT-2025-0017,SITE-00318,2024-05-01,1,0,1,7
CT-2025-0017,SITE-00318,2024-08-01,2,1,1,8
CT-2025-0017,SITE-00319,2023-04-01,1,1,0,1
CT-2025-0017,SITE-00319,2023-06-01,1,1,0,2
CT-2025-0017,SITE-00319,2023-08-01,2,2,0,4
CT-2025-0017,SITE-00319,2023-09-01,1,1,0,5
CT-2025-0017,SITE-00319,2023-10-01,2,1,1,6
CT-2025-0017,SITE-00319,2023-11-01,1,0,1,6
CT-2025-0017,SITE-00319,2023-12-01,3,2,1,8
CT-2025-0017,SITE-00319,2024-02-01,5,3,2,11
CT-2025-0017,SITE-00319,2024-03-01,2,2,0,13
CT-2025-0017,SITE-00319,2024-04-01,2,1,1,14
CT-2025-0017,SITE-00319,2024-05-01,3,1,2,15
CT-2025-0017,SITE-00320,2023-05-01,2,1,1,1
CT-2025-0017,SITE-00320,2023-06-01,1,1,0,2
CT-2025-0017,SITE-00320,2023-07-01,2,2,0,4
CT-2025-0017,SITE-00320,2023-08-01,14,9,5,13
CT-2025-0017,SITE-00320,2023-09-01,9,6,3,19
CT-2025-0017,SITE-00321,2023-07-01,2,1,1,1
CT-2025-0017,SITE-00321,2023-08-01,3,2,1,3
CT-2025-0017,SITE-00321,2023-09-01,8,8,0,11
CT-2025-0017,SITE-00321,2023-10-01,2,2,0,13
CT-2025-0017,SITE-00321,2023-11-01,2,2,0,15
CT-2025-0017,SITE-00321,2023-12-01,1,1,0,16
CT-2025-0017,SITE-00321,2024-01-01,5,4,1,20
CT-2025-0017,SITE-00321,2024-02-01,1,1,0,21
CT-2025-0017,SITE-00322,2023-03-01,1,0,1,0
CT-2025-0017,SITE-00322,2023-04-01,2,1,1,1
CT-2025-0017,SITE-00322,2023-05-01,1,1,0,2
CT-2025-0017,SITE-00322,2023-06-01,5,4,1,6
CT-2025-0017,SITE-00322,2023-07-01,3,2,1,8
CT-2025-0017,SITE-00322,2023-08-01,3,2,1,10
CT-2025-0017,SITE-00322,2023-09-01,1,1,0,11
CT-2025-0017,SITE-00322,2023-10-01,2,0,2,11
CT-2025-0017,SITE-00322,2023-11-01,1,1,0,12
CT-2025-0017,SITE-00322,2023-12-01,1,0,1,12
CT-2025-0017,SITE-00322,2024-02-01,2,1,1,13
CT-2025-0017,SITE-00323,2023-06-01,2,2,0,2
CT-2025-0017,SITE-00323,2023-08-01,3,2,1,4
CT-2025-0017,SITE-00323,2023-09-01,2,2,0,6
CT-2025-0017,SITE-00323,2023-10-01,5,2,3,8
CT-2025-0017,SITE-00323,2023-11-01,1,1,0,9
CT-2025-0017,SITE-00323,2023-12-01,1,1,0,10
CT-2025-0017,SITE-00323,2024-02-01,2,2,0,12
CT-2025-0017,SITE-00323,2024-03-01,4,3,1,15
CT-2025-0017,SITE-00323,2024-04-01,6,4,2,19
CT-2025-0017,SITE-00323,2024-05-01,1,0,1,19
CT-2025-0017,SITE-00323,2024-06-01,1,1,0,20
CT-2025-0017,SITE-00324,2023-05-01,1,0,1,0
CT-2025-0017,SITE-00324,2023-07-01,1,0,1,0
CT-2025-0017,SITE-00324,2023-08-01,2,1,1,1
CT-2025-0017,SITE-00324,2023-09-01,2,1,1,2
CT-2025-0017,SITE-00324,2023-10-01,2,0,2,2
CT-2025-0017,SITE-00324,2023-11-01,2,1,1,3
CT-2025-0017,SITE-00324,2023-12-01,1,1,0,4
CT-2025-0017,SITE-00324,2024-02-01,3,1,2,5
CT-2025-0017,SITE-00324,2024-03-01,1,1,0,6
CT-2025-0017,SITE-00324,2024-04-01,2,1,1,7
CT-2025-0017,SITE-00324,2024-05-01,2,1,1,8
CT-2025-0017,SITE-00325,2023-05-01,2,1,1,1
CT-2025-0017,SITE-00325,2023-06-01,1,0,1,1
CT-2025-0017,SITE-00325,2023-07-01,6,4,2,5
CT-2025-0017,SITE-00325,2023-08-01,4,3,1,8
CT-2025-0017,SITE-00325,2023-09-01,3,1,2,9
CT-2025-0017,SITE-00325,2023-11-01,8,4,4,13
CT-2025-0017,SITE-00325,2023-12-01,4,4,0,17
CT-2025-0017,SITE-00325,2024-01-01,1,1,0,18
CT-2025-0017,SITE-00325,2024-02-01,2,1,1,19
CT-2025-0017,SITE-00326,2023-03-01,3,3,0,3
CT-2025-0017,SITE-00326,2023-04-01,3,1,2,4
CT-2025-0017,SITE-00326,2023-05-01,6,4,2,8
CT-2025-0017,SITE-00326,2023-06-01,5,4,1,12
CT-2025-0017,SITE-00326,2023-07-01,2,2,0,14
CT-2025-0017,SITE-00326,2023-08-01,3,3,0,17
CT-2025-0017,SITE-00326,2023-09-01,4,4,0,21
CT-2025-0017,SITE-00327,2023-05-01,4,2,2,2
CT-2025-0017,SITE-00327,2023-06-01,2,2,0,4
CT-2025-0017,SITE-00327,2023-07-01,4,2,2,6
CT-2025-0017,SITE-00327,2023-08-01,2,2,0,8
CT-2025-0017,SITE-00327,2023-09-01,1,1,0,9
CT-2025-0017,SITE-00327,2023-10-01,2,1,1,10
CT-2025-0017,SITE-00327,2023-11-01,1,1,0,11
CT-2025-0017,SITE-00327,2023-12-01,1,1,0,12
CT-2025-0017,SITE-00328,2023-05-01,1,1,0,1
CT-2025-0017,SITE-00328,2023-09-01,2,2,0,3
CT-2025-0017,SITE-00328,2023-10-01,1,1,0,4
CT-2025-0017,SITE-00328,2023-11-01,3,2,1,6
CT-2025-0017,SITE-00328,2023-12-01,2,2,0,8
CT-2025-0017,SITE-00328,2024-01-01,1,1,0,9
CT-2025-0017,SITE-00328,2024-03-01,1,1,0,10
CT-2025-0017,SITE-00328,2024-04-01,2,1,1,11
CT-2025-0017,SITE-00328,2024-05-01,6,3,3,14
CT-2025-0017,SITE-00329,2023-04-01,4,2,2,2
CT-2025-0017,SITE-00329,2023-05-01,2,1,1,3
CT-2025-0017,SITE-00329,2023-06-01,3,3,0,6
CT-2025-0017,SITE-00329,2023-07-01,4,3,1,9
CT-2025-0017,SITE-00329,2023-08-01,5,4,1,13
CT-2025-0017,SITE-00329,2023-09-01,2,2,0,15
CT-2025-0017,SITE-00330,2023-07-01,3,1,2,1
CT-2025-0017,SITE-00330,2023-08-01,2,1,1,2
CT-2025-0017,SITE-00330,2023-10-01,1,0,1,2
CT-2025-0017,SITE-00330,2023-11-01,2,2,0,4
CT-2025-0017,SITE-00330,2023-12-01,2,1,1,5
CT-2025-0017,SITE-00330,2024-04-01,1,1,0,6
CT-2025-0017,SITE-00330,2024-05-01,1,1,0,7
CT-2025-0017,SITE-00330,2024-07-01,2,1,1,8
CT-2025-0017,SITE-00330,2024-08-01,1,1,0,9
CT-2025-0017,SITE-00331,2023-05-01,1,0,1,0
CT-2025-0017,SITE-00331,2023-10-01,1,1,0,1
CT-2025-0017,SITE-00331,2023-11-01,2,2,0,3
CT-2025-0017,SITE-00331,2023-12-01,1,1,0,4
CT-2025-0017,SITE-00331,2024-02-01,3,2,1,6
CT-2025-0017,SITE-00331,2024-03-01,2,1,1,7
CT-2025-0017,SITE-00331,2024-05-01,4,3,1,10
CT-2025-0017,SITE-00331,2024-06-01,3,1,2,11
CT-2025-0017,SITE-00331,2024-07-01,1,1,0,12
CT-2025-0017,SITE-00331,2024-08-01,1,1,0,13
CT-2025-0017,SITE-00331,2024-09-01,1,1,0,14
CT-2025-0017,SITE-00331,2024-12-01,1,0,1,14
CT-2025-0017,SITE-00331,2025-03-01,2,0,2,14
CT-2025-0017,SITE-00331,2025-04-01,2,1,1,15
CT-2025-0017,SITE-00332,2023-06-01,2,0,2,0
CT-2025-0017,SITE-00332,2023-07-01,1,0,1,0
CT-2025-0017,SITE-00332,2023-09-01,5,2,3,2
CT-2025-0017,SITE-00332,2023-10-01,4,2,2,4
CT-2025-0017,SITE-00332,2023-11-01,1,1,0,5
CT-2025-0017,SITE-00332,2024-01-01,2,2,0,7
CT-2025-0017,SITE-00332,2024-02-01,1,1,0,8
CT-2025-0017,SITE-00332,2024-03-01,6,3,3,11
CT-2025-0017,SITE-00332,2024-04-01,4,3,1,14
CT-2025-0017,SITE-00332,2024-05-01,1,1,0,15
